temp,location,clouds,pressure,rain,time_stamp,humidity,wind
47.73,Beacon Hill,0.96,1022.45,,1544888702,0.86,4.06
47.82,Financial District,0.89,1022.33,,1544888702,0.87,4.01
47.9,South Station,0.89,1022.33,,1544888702,0.87,4.01
48.29,West End,0.88,1022.19,,1544888702,0.86,3.97
40.84,Fenway,0.88,1014.35,,1543203646,0.93,1.31
41.02,North End,0.87,1014.4,,1543203646,0.92,1.59
44.66,Back Bay,0.95,988.29,,1543326320,0.9,6.64
44.65,Beacon Hill,0.95,988.27,,1543326320,0.91,6.62
44.49,Boston University,0.95,988.3,,1543326320,0.91,6.74
44.47,Fenway,0.95,988.31,,1543326320,0.91,6.68
44.88,Financial District,0.95,988.27,,1543326320,0.9,6.54
44.73,Haymarket Square,0.95,988.25,,1543326320,0.9,6.57
44.78,North End,0.95,988.25,,1543326320,0.9,6.56
44.68,North Station,0.95,988.25,,1543326320,0.91,6.61
44.55,Northeastern University,0.95,988.31,,1543326320,0.91,6.63
44.86,South Station,0.95,988.28,,1543326320,0.9,6.53
44.64,Theatre District,0.95,988.28,,1543326320,0.91,6.57
44.63,West End,0.95,988.26,,1543326320,0.91,6.61
28.85,Back Bay,0.27,1021.49,,1544409551,0.6,5.09
28.84,Beacon Hill,0.27,1021.49,,1544409551,0.6,5.14
28.87,Boston University,0.26,1021.49,,1544409551,0.59,5
28.69,Fenway,0.26,1021.5,,1544409551,0.6,5.01
28.85,Financial District,0.27,1021.49,,1544409551,0.6,5.19
28.85,Haymarket Square,0.27,1021.49,,1544409551,0.6,5.2
28.89,North End,0.27,1021.49,,1544409551,0.6,5.22
28.81,North Station,0.27,1021.49,,1544409551,0.6,5.19
28.74,Northeastern University,0.27,1021.5,,1544409551,0.6,5.04
28.86,South Station,0.27,1021.49,,1544409551,0.6,5.18
28.79,Theatre District,0.27,1021.49,,1544409551,0.6,5.15
28.75,West End,0.27,1021.49,,1544409551,0.6,5.17
44.56,Back Bay,0.99,990.78,0.0213,1543313720,0.96,5.87
44.53,Beacon Hill,0.99,990.79,0.029,1543313720,0.96,5.98
44.51,Boston University,0.99,990.77,0.023,1543313720,0.96,5.64
44.49,Fenway,0.99,990.77,0.019,1543313720,0.96,5.68
45.34,Financial District,0.99,990.79,0.0297,1543313720,0.93,6.13
44.59,Haymarket Square,0.99,990.79,0.0347,1543313720,0.95,6.1
44.62,North End,0.99,990.79,0.035,1543313720,0.95,6.15
44.57,North Station,0.99,990.79,0.0367,1543313720,0.95,6.06
44.55,Northeastern University,0.99,990.77,0.0173,1543313720,0.96,5.79
45.36,South Station,0.99,990.79,0.026,1543313720,0.93,6.13
44.58,Theatre District,0.99,990.79,0.0243,1543313720,0.96,6.03
44.53,West End,0.99,990.79,0.0337,1543313720,0.96,6.02
43.79,Boston University,0.99,1006.08,0.1622,1543279521,0.91,9.59
45.06,Financial District,0.97,1005.86,0.2082,1543279521,0.87,11.44
43.79,Haymarket Square,0.98,1006.14,0.2122,1543279521,0.91,9.79
43.82,North End,0.98,1006.15,0.2149,1543279521,0.91,9.81
40.45,Back Bay,1,1014.18,,1543212708,0.91,1.13
40.45,Beacon Hill,1,1014.18,,1543212708,0.91,1.16
40.33,Boston University,1,1014.17,,1543212708,0.91,1.04
40.53,North End,1,1014.19,,1543212708,0.91,1.21
40.44,North Station,1,1014.19,,1543212708,0.91,1.18
40.32,Northeastern University,1,1014.17,,1543212708,0.92,1.1
34.43,Back Bay,1,1003.71,0.005,1545047101,0.92,9.17
34.32,Fenway,1,1003.72,,1545047101,0.93,9.02
35.21,Financial District,1,1003.69,0.014,1545047101,0.9,9.39
34.25,Haymarket Square,1,1003.7,0.012,1545047101,0.93,9.32
34.27,North End,1,1003.7,0.014,1545047101,0.93,9.35
34.23,North Station,1,1003.71,0.01,1545047101,0.93,9.26
34.2,Northeastern University,1,1003.71,0.004,1545047101,0.93,9.14
35.15,South Station,1,1003.69,0.014,1545047101,0.9,9.41
47.02,Boston University,1,1022.47,,1544881502,0.89,3.32
46.63,Financial District,0.97,1022.14,,1544881502,0.88,3.79
46.63,South Station,0.97,1022.14,,1544881502,0.88,3.78
45.99,West End,0.97,1022.14,,1544881502,0.9,3.79
32.35,Boston University,0.7,1033.65,,1544726702,0.56,2.29
32.22,Financial District,0.7,1033.66,,1544726702,0.56,2.39
32.34,Northeastern University,0.7,1033.65,,1544726702,0.56,2.33
32.25,South Station,0.7,1033.66,,1544726702,0.56,2.39
32.3,Theatre District,0.7,1033.66,,1544726702,0.56,2.38
32.23,West End,0.69,1033.66,,1544726702,0.56,2.36
32.5,Back Bay,0.39,1022.14,,1543665174,0.79,4.31
32.5,Beacon Hill,0.4,1022.14,,1543665174,0.79,4.32
32.4,Boston University,0.39,1022.14,,1543665174,0.79,4.23
32.35,Fenway,0.39,1022.14,,1543665174,0.8,4.26
32.82,Financial District,0.4,1022.14,,1543665174,0.78,4.37
32.58,Haymarket Square,0.4,1022.14,,1543665174,0.79,4.34
32.62,North End,0.4,1022.14,,1543665174,0.79,4.35
32.58,North Station,0.4,1022.14,,1543665174,0.79,4.32
32.41,Northeastern University,0.39,1022.13,,1543665174,0.8,4.3
32.81,South Station,0.4,1022.13,,1543665174,0.78,4.38
32.5,Theatre District,0.4,1022.14,,1543665174,0.79,4.35
32.52,West End,0.4,1022.14,,1543665174,0.79,4.32
34.47,Back Bay,0.99,1003.71,,1545050701,0.92,7.73
34.33,Beacon Hill,0.99,1003.71,,1545050701,0.92,7.76
34.52,Fenway,0.99,1003.72,,1545050701,0.92,7.64
35.16,Financial District,0.99,1003.67,,1545050701,0.89,8.52
34.39,Haymarket Square,0.99,1003.71,,1545050701,0.92,7.81
34.43,North Station,0.99,1003.71,,1545050701,0.92,7.77
34.48,Northeastern University,0.99,1003.71,,1545050701,0.92,7.73
34.4,Theatre District,0.99,1003.7,,1545050701,0.92,7.84
45.45,Beacon Hill,0.43,1022.01,,1544913901,0.7,7.39
45.75,Boston University,0.42,1022,,1544913901,0.69,7.17
45.3,Fenway,0.42,1021.99,,1544913901,0.7,7.24
45.39,Haymarket Square,0.43,1022.01,,1544913901,0.7,7.46
45.46,North End,0.43,1022.01,,1544913901,0.7,7.49
45.3,North Station,0.43,1022.01,,1544913901,0.7,7.41
45.24,Northeastern University,0.42,1021.99,,1544913901,0.7,7.34
45.17,West End,0.43,1022.01,,1544913901,0.7,7.4
39.28,Fenway,0.87,995.93,,1543448973,0.66,10.31
39.29,Theatre District,0.87,995.91,,1543448973,0.66,10.45
49.92,Beacon Hill,0.62,1020.94,,1544903102,0.71,4.72
50.75,Financial District,0.61,1020.93,,1544903102,0.69,4.73
49.65,Theatre District,0.62,1020.99,,1544903102,0.72,4.71
49.95,West End,0.62,1020.95,,1544903102,0.7,4.74
36.6,Back Bay,0.06,1003.32,,1543488774,0.7,8.81
36.56,Beacon Hill,0.06,1003.32,,1543488774,0.7,8.85
36.55,Boston University,0.06,1003.33,,1543488774,0.7,8.64
36.68,Fenway,0.06,1003.33,,1543488774,0.7,8.7
37.24,Financial District,0.07,1003.31,,1543488774,0.68,8.97
36.79,Haymarket Square,0.06,1003.31,,1543488774,0.7,8.92
36.82,North End,0.06,1003.31,,1543488774,0.7,8.95
36.82,North Station,0.06,1003.31,,1543488774,0.69,8.88
36.8,Northeastern University,0.06,1003.33,,1543488774,0.7,8.78
37.27,South Station,0.07,1003.31,,1543488774,0.68,8.98
36.84,Theatre District,0.06,1003.32,,1543488774,0.69,8.92
36.78,West End,0.06,1003.31,,1543488774,0.7,8.87
38.2,South Station,0.65,1001.45,,1545093902,0.68,9.51
37.18,West End,0.65,1001.45,,1545093902,0.71,9.39
39.4,Back Bay,0.87,995.92,,1543448974,0.66,10.38
39.34,Beacon Hill,0.86,995.91,,1543448974,0.66,10.4
39.38,Boston University,0.87,995.93,,1543448974,0.66,10.25
39.71,Financial District,0.87,995.9,,1543448974,0.65,10.48
39.36,Haymarket Square,0.86,995.9,,1543448974,0.66,10.43
39.39,North End,0.86,995.89,,1543448974,0.66,10.45
39.33,North Station,0.86,995.9,,1543448974,0.66,10.4
39.29,Northeastern University,0.87,995.93,,1543448974,0.66,10.38
39.7,South Station,0.87,995.9,,1543448974,0.65,10.5
39.28,West End,0.86,995.9,,1543448974,0.66,10.4
40.55,Back Bay,1,1014.17,,1543213744,0.92,1.36
40.54,North Station,1,1014.18,,1543213744,0.92,1.42
42.79,Back Bay,0.75,1022.8,,1543693974,0.57,1.72
42.74,Beacon Hill,0.75,1022.81,,1543693974,0.57,1.69
42.77,Boston University,0.74,1022.79,,1543693974,0.57,1.69
42.62,Fenway,0.75,1022.79,,1543693974,0.57,1.72
42.84,Financial District,0.75,1022.81,,1543693974,0.57,1.72
42.75,Haymarket Square,0.75,1022.82,,1543693974,0.57,1.69
42.79,North End,0.75,1022.82,,1543693974,0.57,1.69
42.69,North Station,0.75,1022.81,,1543693974,0.57,1.67
42.58,Northeastern University,0.75,1022.8,,1543693974,0.57,1.74
42.79,South Station,0.75,1022.81,,1543693974,0.57,1.74
42.6,Theatre District,0.75,1022.81,,1543693974,0.57,1.73
42.64,West End,0.75,1022.81,,1543693974,0.57,1.68
40.83,Back Bay,1,1014.74,,1543224910,0.94,0.58
40.8,Beacon Hill,1,1014.74,,1543224910,0.94,0.56
40.8,Boston University,1,1014.74,,1543224910,0.94,0.89
40.65,Fenway,1,1014.74,,1543224910,0.94,0.75
42.13,Financial District,1,1014.73,,1543224910,0.89,0.33
40.82,Haymarket Square,1,1014.74,,1543224910,0.94,0.48
40.85,North End,1,1014.74,,1543224910,0.94,0.45
40.77,North Station,1,1014.74,,1543224910,0.94,0.56
40.7,Northeastern University,1,1014.73,,1543224910,0.94,0.58
42.13,South Station,1,1014.73,,1543224910,0.9,0.29
40.75,Theatre District,1,1014.73,,1543224910,0.94,0.39
40.72,West End,1,1014.74,,1543224910,0.94,0.57
21.36,Boston University,0.2,1033.72,,1544708702,0.6,2.85
22.68,Financial District,0.19,1033.73,,1544708702,0.57,2.9
21.36,North Station,0.19,1033.73,,1544708702,0.6,2.88
22.72,South Station,0.19,1033.72,,1544708702,0.57,2.91
21.32,West End,0.19,1033.73,,1544708702,0.6,2.88
44.89,Back Bay,0.92,1000.95,,1543816374,0.95,2.25
44.79,Beacon Hill,0.92,1000.95,,1543816374,0.95,2.26
44.91,Boston University,0.91,1000.95,,1543816374,0.95,2.28
44.87,Fenway,0.91,1000.95,,1543816374,0.95,2.25
44.8,Financial District,0.92,1000.95,,1543816374,0.95,2.23
44.77,Haymarket Square,0.92,1000.95,,1543816374,0.95,2.26
44.79,North End,0.92,1000.95,,1543816374,0.95,2.26
44.74,North Station,0.92,1000.95,,1543816374,0.95,2.27
44.88,Northeastern University,0.92,1000.95,,1543816374,0.95,2.23
44.82,South Station,0.92,1000.95,,1543816374,0.95,2.22
44.78,Theatre District,0.92,1000.95,,1543816374,0.95,2.23
44.72,West End,0.92,1000.95,,1543816374,0.95,2.27
41.13,Back Bay,0.98,1014.34,,1543216277,0.92,1.8
41.1,Beacon Hill,0.97,1014.35,,1543216277,0.92,1.81
41.02,Boston University,0.98,1014.34,,1543216277,0.92,1.77
41.93,Financial District,0.97,1014.35,,1543216277,0.9,1.83
41.15,Haymarket Square,0.97,1014.35,,1543216277,0.92,1.82
41.18,North End,0.97,1014.35,,1543216277,0.92,1.83
41.11,North Station,0.97,1014.35,,1543216277,0.92,1.81
41.05,Northeastern University,0.98,1014.34,,1543216277,0.93,1.8
41.93,South Station,0.97,1014.35,,1543216277,0.9,1.83
41.1,Theatre District,0.97,1014.35,,1543216277,0.93,1.82
41.07,West End,0.97,1014.35,,1543216277,0.93,1.81
41.13,Back Bay,0.98,1014.34,,1543215030,0.92,1.81
41.09,Beacon Hill,0.98,1014.35,,1543215030,0.92,1.81
41.03,Boston University,0.98,1014.34,,1543215030,0.92,1.78
41.04,Fenway,0.98,1014.34,,1543215030,0.92,1.8
41.65,Financial District,0.98,1014.31,,1543215030,0.9,1.76
41.13,Haymarket Square,0.98,1014.35,,1543215030,0.92,1.82
41.16,North End,0.98,1014.35,,1543215030,0.92,1.83
41.11,North Station,0.98,1014.35,,1543215030,0.92,1.82
41.1,Northeastern University,0.98,1014.34,,1543215030,0.92,1.81
41.62,South Station,0.98,1014.35,,1543215030,0.91,1.83
41.11,Theatre District,0.98,1014.34,,1543215030,0.92,1.83
41.07,West End,0.98,1014.35,,1543215030,0.92,1.81
38.48,Back Bay,0.62,997.39,,1543454384,0.71,10.26
38.44,Beacon Hill,0.62,997.38,,1543454384,0.71,10.28
38.51,Boston University,0.62,997.41,,1543454384,0.71,10.13
38.29,Fenway,0.63,997.42,,1543454384,0.72,10.18
36.77,Financial District,0.62,997.37,,1543454384,0.76,10.37
38.42,Haymarket Square,0.62,997.36,,1543454384,0.71,10.32
38.45,North End,0.61,997.36,,1543454384,0.71,10.34
38.37,North Station,0.62,997.37,,1543454384,0.71,10.29
38.23,Northeastern University,0.63,997.41,,1543454384,0.72,10.24
36.71,South Station,0.62,997.37,,1543454384,0.76,10.38
38.25,Theatre District,0.62,997.38,,1543454384,0.72,10.33
38.32,West End,0.62,997.37,,1543454384,0.72,10.28
30.85,Back Bay,0.21,1022.81,,1544396903,0.57,5.51
30.84,Beacon Hill,0.2,1022.8,,1544396903,0.57,5.55
30.86,Boston University,0.21,1022.81,,1544396903,0.57,5.44
30.82,Fenway,0.21,1022.82,,1544396903,0.57,5.44
29.77,Financial District,0.2,1022.8,,1544396903,0.59,5.59
30.87,Haymarket Square,0.2,1022.79,,1544396903,0.57,5.6
30.9,North End,0.2,1022.79,,1544396903,0.57,5.61
30.88,North Station,0.2,1022.79,,1544396903,0.57,5.59
30.85,Northeastern University,0.21,1022.82,,1544396903,0.57,5.47
29.77,South Station,0.2,1022.8,,1544396903,0.59,5.59
30.86,Theatre District,0.21,1022.8,,1544396903,0.57,5.56
30.84,West End,0.2,1022.79,,1544396903,0.57,5.57
39,Back Bay,1,1002.07,,1545065101,0.84,6.28
39.21,Fenway,1,1002.08,,1545065101,0.83,6.23
38.9,Haymarket Square,1,1002.05,,1545065101,0.84,6.33
38.89,North End,1,1002.05,,1545065101,0.84,6.34
38.98,North Station,1,1002.05,,1545065101,0.84,6.31
39.2,Northeastern University,1,1002.08,,1545065101,0.83,6.28
38.48,South Station,1,1001.84,,1545065101,0.85,6.35
38.65,Theatre District,1,1001.84,,1545065101,0.85,6.32
38.58,West End,1,1001.83,,1545065101,0.85,6.28
38.08,Back Bay,0.34,998.21,,1543458812,0.71,10.44
38.16,Beacon Hill,0.36,998.26,,1543458812,0.71,11.09
38.13,Boston University,0.36,998.36,,1543458812,0.71,10.51
37.84,Fenway,0.36,998.36,,1543458812,0.72,10.56
39.27,Financial District,0.34,998.18,,1543458812,0.68,10.58
38,Haymarket Square,0.34,998.18,,1543458812,0.71,10.54
38.06,North End,0.36,998.3,,1543458812,0.71,10.84
38.03,North Station,0.36,998.25,,1543458812,0.71,11.12
37.73,Northeastern University,0.34,998.23,,1543458812,0.72,10.42
39.17,South Station,0.34,998.19,,1543458812,0.68,10.59
37.76,Theatre District,0.34,998.2,,1543458812,0.72,10.54
37.86,West End,0.34,998.19,,1543458812,0.72,10.49
40.64,Beacon Hill,0.93,1013.76,,1543209185,0.92,2.99
40.44,Fenway,0.92,1013.75,,1543209185,0.93,2.96
40.34,Boston University,1,1014.17,,1543212856,0.91,1.07
40.5,Financial District,1,1014.18,,1543212856,0.92,1.25
40.45,North Station,1,1014.19,,1543212856,0.91,1.22
40.48,South Station,1,1014.18,,1543212856,0.92,1.25
40.41,Theatre District,1,1014.18,,1543212856,0.92,1.22
35.06,Back Bay,0.58,991.69,,1543391799,0.79,5.58
35.02,Beacon Hill,0.57,991.68,,1543391799,0.79,5.6
34.99,Boston University,0.59,991.7,,1543391799,0.79,5.48
35.02,Fenway,0.59,991.7,,1543391799,0.79,5.51
35.48,Financial District,0.57,991.68,,1543391799,0.77,5.67
35.1,Haymarket Square,0.56,991.68,,1543391799,0.79,5.64
35.12,North End,0.56,991.68,,1543391799,0.79,5.66
35.1,North Station,0.56,991.68,,1543391799,0.79,5.62
35.02,Northeastern University,0.59,991.7,,1543391799,0.79,5.56
35.47,South Station,0.57,991.69,,1543391799,0.77,5.67
35.05,Theatre District,0.57,991.69,,1543391799,0.79,5.64
35.05,West End,0.56,991.68,,1543391799,0.79,5.61
37.72,Back Bay,0.41,998.44,,1543461540,0.71,11.04
37.7,Beacon Hill,0.41,998.43,,1543461540,0.71,11.09
37.75,Boston University,0.41,998.45,,1543461540,0.7,10.87
37.48,Fenway,0.41,998.45,,1543461540,0.71,10.93
39.99,Financial District,0.41,998.42,,1543461540,0.65,11.2
37.66,Haymarket Square,0.41,998.42,,1543461540,0.71,11.16
37.69,North End,0.41,998.41,,1543461540,0.71,11.18
37.58,North Station,0.41,998.42,,1543461540,0.71,11.12
37.41,Northeastern University,0.41,998.44,,1543461540,0.71,11.01
39.91,South Station,0.41,998.42,,1543461540,0.65,11.21
37.43,Theatre District,0.41,998.42,,1543461540,0.72,11.15
37.53,West End,0.41,998.42,,1543461540,0.71,11.1
38.25,North Station,0.58,997.47,,1543454826,0.72,10.44
41.09,Back Bay,0.67,991.62,,1543422729,0.63,10.41
40.98,Beacon Hill,0.68,991.61,,1543422729,0.64,10.39
41.17,Financial District,0.68,991.6,,1543422729,0.63,10.42
41.2,North Station,0.68,991.6,,1543422729,0.63,10.37
41.29,Theatre District,0.67,991.61,,1543422729,0.63,10.42
41.18,West End,0.68,991.6,,1543422729,0.63,10.38
37.25,Back Bay,0.88,1002.92,,1545061501,0.87,7.58
37.44,Fenway,0.89,1002.93,,1545061501,0.87,7.52
37.42,Financial District,0.88,1002.9,,1545061501,0.87,7.66
37.28,Haymarket Square,0.88,1002.9,,1545061501,0.87,7.63
37.4,North End,0.91,1002.88,,1545061501,0.87,7.55
37.46,North Station,0.91,1002.89,,1545061501,0.86,7.51
37.48,Northeastern University,0.89,1002.92,,1545061501,0.86,7.57
37.4,Theatre District,0.88,1002.91,,1545061501,0.87,7.64
34.98,Back Bay,1,1004.07,0.002,1545043501,0.92,9.88
34.78,Beacon Hill,1,1003.93,0.003,1545043501,0.93,10.01
34.88,Boston University,1,1003.96,0.003,1545043501,0.92,9.72
34.82,Fenway,1,1004.08,0.002,1545043501,0.92,9.72
35.75,Financial District,1,1003.91,0.003,1545043501,0.89,10.17
34.87,Haymarket Square,1,1004.06,0.003,1545043501,0.92,10.03
34.89,North End,1,1004.05,0.003,1545043501,0.92,10.06
34.71,North Station,1,1003.93,0.003,1545043501,0.93,10.04
34.68,Northeastern University,1,1003.93,0.002,1545043501,0.93,9.92
35.69,South Station,1,1003.91,0.003,1545043501,0.9,10.19
34.7,Theatre District,1,1004.05,0.003,1545043501,0.93,10.04
34.75,West End,1,1004.06,0.003,1545043501,0.93,9.95
40.36,Fenway,0.86,1014.17,,1543207255,0.94,2.58
40.5,Financial District,0.87,1014.18,,1543207255,0.94,2.58
40.58,Haymarket Square,0.87,1014.18,,1543207255,0.93,2.55
40.76,North Station,0.88,1013.96,,1543207255,0.93,2.72
37.73,Back Bay,0.63,1001.82,,1543481574,0.69,10.03
37.69,Beacon Hill,0.63,1001.81,,1543481574,0.69,10.05
37.63,Fenway,0.63,1001.84,,1543481574,0.69,9.97
37.92,Financial District,0.62,1001.8,,1543481574,0.68,10.1
37.72,Haymarket Square,0.63,1001.8,,1543481574,0.69,10.08
37.74,North End,0.63,1001.79,,1543481574,0.69,10.1
37.69,North Station,0.63,1001.8,,1543481574,0.69,10.07
37.61,Northeastern University,0.62,1001.84,,1543481574,0.69,10.01
37.88,South Station,0.62,1001.8,,1543481574,0.68,10.11
37.61,Theatre District,0.62,1001.81,,1543481574,0.69,10.08
37.65,West End,0.63,1001.8,,1543481574,0.69,10.06
40.98,Beacon Hill,1,1014.57,,1543222986,0.92,1.81
40.96,Boston University,1,1014.57,,1543222986,0.92,1.9
40.89,Fenway,1,1014.57,,1543222986,0.92,1.86
41.68,Financial District,1,1014.57,,1543222986,0.9,1.75
40.97,North Station,1,1014.58,,1543222986,0.92,1.82
40.95,Northeastern University,1,1014.56,,1543222986,0.92,1.82
40.97,Theatre District,1,1014.57,,1543222986,0.92,1.77
38.52,Back Bay,0.74,1000.97,,1545090301,0.71,9.78
38.44,Beacon Hill,0.73,1000.99,,1545090301,0.71,9.58
38.51,Boston University,0.74,1001,,1545090301,0.71,9.62
38.32,Fenway,0.76,1001.19,,1545090301,0.71,9.61
39.47,Financial District,0.74,1000.94,,1545090301,0.68,9.98
38.51,Haymarket Square,0.74,1000.93,,1545090301,0.7,9.99
38.47,North End,0.73,1000.97,,1545090301,0.71,9.68
38.46,North Station,0.74,1000.93,,1545090301,0.71,9.97
38.27,Northeastern University,0.73,1001.03,,1545090301,0.72,9.43
39.45,South Station,0.74,1000.94,,1545090301,0.68,9.96
38.4,Theatre District,0.74,1000.95,,1545090301,0.71,9.9
38.33,West End,0.73,1000.99,,1545090301,0.71,9.61
51.84,Beacon Hill,0.71,1021.6,,1544895902,0.75,6.74
51.81,Theatre District,0.71,1021.59,,1544895902,0.75,6.73
51.81,West End,0.71,1021.6,,1544895902,0.75,6.77
43.53,Back Bay,1,1014.17,0.0071,1543762374,0.95,6.59
43.45,Beacon Hill,1,1014.17,0.0081,1543762374,0.95,6.67
43.23,Boston University,1,1014.19,0.0051,1543762374,0.96,6.42
43.6,Fenway,1,1014.18,0.0052,1543762374,0.94,6.45
43.91,Financial District,1,1014.16,0.0092,1543762374,0.94,6.78
43.63,Haymarket Square,1,1014.16,0.009,1543762374,0.94,6.75
43.65,North End,1,1014.16,0.009,1543762374,0.94,6.78
43.67,North Station,1,1014.17,0.008,1543762374,0.94,6.72
43.66,Northeastern University,1,1014.17,0.0062,1543762374,0.94,6.53
43.94,South Station,1,1014.15,0.0092,1543762374,0.93,6.77
43.68,Theatre District,1,1014.16,0.0082,1543762374,0.94,6.71
43.63,West End,1,1014.17,0.0081,1543762374,0.94,6.7
33.12,Back Bay,0.05,1017.29,,1543585974,0.79,1.91
33.03,Beacon Hill,0.05,1017.29,,1543585974,0.8,1.92
33.02,Boston University,0.05,1017.29,,1543585974,0.8,1.8
33.15,Fenway,0.05,1017.29,,1543585974,0.79,1.85
34.45,Financial District,0.05,1017.3,,1543585974,0.75,2.01
33.1,Haymarket Square,0.05,1017.3,,1543585974,0.79,1.96
33.11,North End,0.05,1017.3,,1543585974,0.79,1.97
33.12,North Station,0.05,1017.29,,1543585974,0.79,1.93
33.23,Northeastern University,0.05,1017.29,,1543585974,0.79,1.91
34.49,South Station,0.05,1017.3,,1543585974,0.75,2.03
33.15,Theatre District,0.05,1017.29,,1543585974,0.79,1.98
33.08,West End,0.05,1017.29,,1543585974,0.79,1.92
40.89,Fenway,1,991.93,,1543431982,0.64,9.43
41.22,South Station,1,991.9,,1543431982,0.64,9.58
40.86,Theatre District,1,991.91,,1543431982,0.65,9.55
44.25,Back Bay,0.99,1001.47,0.2573,1543288520,0.89,12.16
44.22,Beacon Hill,0.99,1001.49,0.2583,1543288520,0.89,12.3
44.22,Boston University,0.99,1001.47,0.274,1543288520,0.89,11.74
44.08,Fenway,0.99,1001.45,0.241,1543288520,0.89,11.85
44.42,Financial District,0.99,1001.48,0.2203,1543288520,0.88,12.58
44.24,Haymarket Square,0.99,1001.5,0.2323,1543288520,0.89,12.49
44.27,North End,0.99,1001.5,0.221,1543288520,0.88,12.56
44.18,North Station,0.99,1001.5,0.242,1543288520,0.89,12.4
44.08,Northeastern University,0.99,1001.45,0.229,1543288520,0.89,12.05
44.39,South Station,0.99,1001.47,0.2197,1543288520,0.88,12.59
44.12,Theatre District,0.99,1001.47,0.235,1543288520,0.89,12.44
44.13,West End,0.99,1001.5,0.253,1543288520,0.89,12.35
37.89,Back Bay,0.99,1000.18,,1543474190,0.69,10.03
37.87,Beacon Hill,0.99,1000.17,,1543474190,0.69,10.02
37.9,Boston University,0.99,1000.2,,1543474190,0.69,9.98
37.84,Fenway,0.99,1000.2,,1543474190,0.69,10.02
38.11,Financial District,0.98,1000.17,,1543474190,0.69,10.06
37.89,Haymarket Square,0.98,1000.17,,1543474190,0.69,10.02
37.91,North End,0.98,1000.16,,1543474190,0.69,10.02
37.85,Northeastern University,0.99,1000.19,,1543474190,0.69,10.05
38.11,South Station,0.98,1000.17,,1543474190,0.69,10.07
37.85,Theatre District,0.98,1000.17,,1543474190,0.69,10.06
37.84,West End,0.98,1000.17,,1543474190,0.69,10.01
40.97,Back Bay,0.97,1014.44,,1543220519,0.92,1.36
40.96,Beacon Hill,0.97,1014.44,,1543220519,0.92,1.39
40.9,Boston University,0.97,1014.45,,1543220519,0.92,1.36
40.8,Fenway,0.98,1014.45,,1543220519,0.93,1.34
42.02,Financial District,0.97,1014.43,,1543220519,0.89,1.38
40.99,Haymarket Square,0.97,1014.43,,1543220519,0.92,1.41
41.03,North End,0.97,1014.43,,1543220519,0.92,1.41
40.95,North Station,0.97,1014.43,,1543220519,0.92,1.41
40.84,Northeastern University,0.98,1014.44,,1543220519,0.93,1.34
42,South Station,0.97,1014.43,,1543220519,0.89,1.37
40.9,Theatre District,0.97,1014.43,,1543220519,0.93,1.37
41.37,Back Bay,0.85,991.68,,1543426327,0.63,9.91
41.3,Beacon Hill,0.85,991.67,,1543426327,0.64,9.92
41.32,Boston University,0.85,991.69,,1543426327,0.63,9.88
41.48,Fenway,0.85,991.69,,1543426327,0.63,9.88
41.56,Financial District,0.85,991.66,,1543426327,0.63,9.94
41.38,Haymarket Square,0.85,991.66,,1543426327,0.64,9.93
41.4,North End,0.85,991.66,,1543426327,0.64,9.93
41.43,North Station,0.86,991.66,,1543426327,0.64,9.92
41.52,Northeastern University,0.85,991.69,,1543426327,0.63,9.9
41.61,South Station,0.85,991.66,,1543426327,0.63,9.94
41.47,Theatre District,0.85,991.67,,1543426327,0.63,9.93
41.4,West End,0.86,991.66,,1543426327,0.64,9.92
41.13,Back Bay,0.98,1014.34,,1543214983,0.92,1.8
41.09,Beacon Hill,0.98,1014.35,,1543214983,0.92,1.81
41.03,Boston University,0.98,1014.34,,1543214983,0.92,1.78
41.61,Financial District,0.98,1014.35,,1543214983,0.91,1.83
45.02,Back Bay,0.97,1012.39,,1543255509,0.88,4.43
44.9,Beacon Hill,0.96,1012.4,,1543255509,0.89,4.35
44.94,Financial District,0.96,1012.4,,1543255509,0.89,4.23
44.86,North Station,0.96,1012.4,,1543255509,0.89,4.3
45.09,Northeastern University,0.97,1012.38,,1543255509,0.88,4.49
44.9,Theatre District,0.97,1012.4,,1543255509,0.89,4.3
40.64,Haymarket Square,0.93,1013.78,,1543209465,0.92,3.01
40.68,North End,0.93,1013.78,,1543209465,0.92,3.03
40.56,South Station,0.93,1013.77,,1543209465,0.93,3.17
40.53,West End,0.93,1013.77,,1543209465,0.92,2.97
44.08,Back Bay,0.99,1005.41,0.1183,1543281320,0.9,11.02
44.09,Beacon Hill,0.99,1005.44,0.114,1543281320,0.9,11.07
44.06,Boston University,0.99,1005.38,0.1017,1543281320,0.9,10.91
43.86,Fenway,0.99,1005.36,0.11,1543281320,0.91,10.92
44.83,Financial District,0.99,1005.45,0.128,1543281320,0.88,11.14
44.11,Haymarket Square,0.98,1005.47,0.1117,1543281320,0.9,11.14
44.16,North End,0.98,1005.47,0.1107,1543281320,0.9,11.16
44.06,North Station,0.98,1005.47,0.104,1543281320,0.9,11.12
43.88,Northeastern University,0.99,1005.37,0.1183,1543281320,0.91,10.97
44.8,South Station,0.99,1005.44,0.1347,1543281320,0.88,11.14
43.98,Theatre District,0.99,1005.43,0.129,1543281320,0.9,11.1
44,West End,0.99,1005.46,0.1087,1543281320,0.9,11.1
